entity_id,type,payment_id,order_id,settlement_id,settlement_utr,amount,debit,credit,fee,tax,settled_at,description
setl_576728_000493,payment,pay_739711_000493,order_607699_000493,batch_625465_000009,UTR202401179563292,46569,0,45581,838,150,2024-01-17T05:54:00,Payment settlement for pay_739711_000493
setl_148693_000494,payment,pay_412999_000494,order_335790_000494,batch_625465_000009,UTR202401179563292,651521,0,637684,11727,2110,2024-01-17T05:54:00,Payment settlement for pay_412999_000494
setl_141843_000495,payment,pay_317346_000495,order_823769_000495,batch_625465_000009,UTR202401179563292,266220,0,260567,4791,862,2024-01-17T05:54:00,Payment settlement for pay_317346_000495
setl_780027_000496,payment,pay_465746_000496,order_687713_000496,batch_625465_000009,UTR202401179563292,643370,0,629706,11580,2084,2024-01-17T05:54:00,Payment settlement for pay_465746_000496
setl_439813_000497,payment,pay_227794_000497,order_701334_000497,batch_625465_000009,UTR202401179563292,299069,0,292718,5383,968,2024-01-17T05:54:00,Payment settlement for pay_227794_000497
setl_208239_000498,payment,pay_513697_000498,order_958130_000498,batch_625465_000009,UTR202401179563292,921850,0,902271,16593,2986,2024-01-17T05:54:00,Payment settlement for pay_513697_000498
setl_837920_000499,payment,pay_404561_000499,order_144109_000499,batch_625465_000009,UTR202401179563292,541434,0,529935,9745,1754,2024-01-17T05:54:00,Payment settlement for pay_404561_000499
setl_494956_000500,payment,pay_563864_000500,order_787836_000500,batch_670792_000010,UTR202401193916715,751175,0,735221,13521,2433,2024-01-19T20:45:00,Payment settlement for pay_563864_000500
setl_785428_000501,payment,pay_311883_000501,order_968170_000501,batch_670792_000010,UTR202401193916715,83664,0,81889,1505,270,2024-01-19T20:45:00,Payment settlement for pay_311883_000501
setl_496905_000502,payment,pay_384815_000502,order_243941_000502,batch_670792_000010,UTR202401193916715,488440,0,478067,8791,1582,2024-01-19T20:45:00,Payment settlement for pay_384815_000502
setl_483041_000503,payment,pay_350905_000503,order_354235_000503,batch_670792_000010,UTR202401193916715,974577,0,953878,17542,3157,2024-01-19T20:45:00,Payment settlement for pay_350905_000503
setl_716225_000504,payment,pay_336633_000504,order_768933_000504,batch_670792_000010,UTR202401193916715,23133,0,22643,416,74,2024-01-19T20:45:00,Payment settlement for pay_336633_000504
setl_785073_000505,payment,pay_446337_000505,order_852204_000505,batch_670792_000010,UTR202401193916715,99285,0,97177,1787,321,2024-01-19T20:45:00,Payment settlement for pay_446337_000505
setl_976052_000506,payment,pay_244144_000506,order_105433_000506,batch_670792_000010,UTR202401193916715,63334,0,61989,1140,205,2024-01-19T20:45:00,Payment settlement for pay_244144_000506
setl_181618_000507,payment,pay_598807_000507,order_600641_000507,batch_670792_000010,UTR202401193916715,47649,0,46638,857,154,2024-01-19T20:45:00,Payment settlement for pay_598807_000507
setl_641760_000508,payment,pay_399279_000508,order_777273_000508,batch_670792_000010,UTR202401193916715,546903,0,535288,9844,1771,2024-01-19T20:45:00,Payment settlement for pay_399279_000508
setl_363807_000509,payment,pay_702022_000509,order_343500_000509,batch_670792_000010,UTR202401193916715,879121,0,860449,15824,2848,2024-01-19T20:45:00,Payment settlement for pay_702022_000509
setl_494609_000510,payment,pay_139110_000510,order_283568_000510,batch_670792_000010,UTR202401193916715,14763,0,14451,265,47,2024-01-19T20:45:00,Payment settlement for pay_139110_000510
setl_333726_000511,payment,pay_516278_000511,order_926236_000511,batch_670792_000010,UTR202401193916715,47941,0,46924,862,155,2024-01-19T20:45:00,Payment settlement for pay_516278_000511
setl_641455_000512,payment,pay_139286_000512,order_109717_000512,batch_670792_000010,UTR202401193916715,416031,0,407196,7488,1347,2024-01-19T20:45:00,Payment settlement for pay_139286_000512
setl_525556_000513,payment,pay_451317_000513,order_398384_000513,batch_670792_000010,UTR202401193916715,384845,0,376672,6927,1246,2024-01-19T20:45:00,Payment settlement for pay_451317_000513
setl_470040_000514,payment,pay_617904_000514,order_240718_000514,batch_670792_000010,UTR202401193916715,345377,0,338043,6216,1118,2024-01-19T20:45:00,Payment settlement for pay_617904_000514
setl_956934_000515,payment,pay_302177_000515,order_948102_000515,batch_670792_000010,UTR202401193916715,31298,0,30634,563,101,2024-01-19T20:45:00,Payment settlement for pay_302177_000515
setl_461792_000516,payment,pay_581206_000516,order_779776_000516,batch_670792_000010,UTR202401193916715,597621,0,584928,10757,1936,2024-01-19T20:45:00,Payment settlement for pay_581206_000516
setl_610511_000517,payment,pay_872399_000517,order_453487_000517,batch_670792_000010,UTR202401193916715,84420,0,82628,1519,273,2024-01-19T20:45:00,Payment settlement for pay_872399_000517
setl_931161_000518,payment,pay_894068_000518,order_302544_000518,batch_670792_000010,UTR202401193916715,434876,0,425641,7827,1408,2024-01-19T20:45:00,Payment settlement for pay_894068_000518
setl_605529_000519,payment,pay_525187_000519,order_967161_000519,batch_670792_000010,UTR202401193916715,271928,0,266154,4894,880,2024-01-19T20:45:00,Payment settlement for pay_525187_000519
setl_733561_000520,payment,pay_520304_000520,order_801765_000520,batch_670792_000010,UTR202401193916715,28430,0,27828,511,91,2024-01-19T20:45:00,Payment settlement for pay_520304_000520
setl_106918_000521,payment,pay_439320_000521,order_360096_000521,batch_670792_000010,UTR202401193916715,60275,0,58996,1084,195,2024-01-19T20:45:00,Payment settlement for pay_439320_000521
setl_626214_000522,payment,pay_568436_000522,order_890371_000522,batch_670792_000010,UTR202401193916715,49576,0,48524,892,160,2024-01-19T20:45:00,Payment settlement for pay_568436_000522
setl_245718_000523,payment,pay_857997_000523,order_700705_000523,batch_670792_000010,UTR202401193916715,95679,0,93648,1722,309,2024-01-19T20:45:00,Payment settlement for pay_857997_000523
setl_561267_000524,payment,pay_826420_000524,order_347781_000524,batch_670792_000010,UTR202401193916715,561983,0,550048,10115,1820,2024-01-19T20:45:00,Payment settlement for pay_826420_000524
setl_273650_000525,payment,pay_421709_000525,order_267475_000525,batch_670792_000010,UTR202401193916715,763465,0,747250,13742,2473,2024-01-19T20:45:00,Payment settlement for pay_421709_000525
setl_341162_000526,payment,pay_837733_000526,order_907236_000526,batch_670792_000010,UTR202401193916715,561559,0,549632,10108,1819,2024-01-19T20:45:00,Payment settlement for pay_837733_000526
setl_180832_000527,payment,pay_409369_000527,order_485397_000527,batch_670792_000010,UTR202401193916715,38721,0,37900,696,125,2024-01-19T20:45:00,Payment settlement for pay_409369_000527
setl_639535_000528,payment,pay_601410_000528,order_260626_000528,batch_670792_000010,UTR202401193916715,817581,0,800217,14716,2648,2024-01-19T20:45:00,Payment settlement for pay_601410_000528
setl_774734_000529,payment,pay_536045_000529,order_836038_000529,batch_670792_000010,UTR202401193916715,497069,0,486512,8947,1610,2024-01-19T20:45:00,Payment settlement for pay_536045_000529
setl_394450_000530,payment,pay_940952_000530,order_796353_000530,batch_670792_000010,UTR202401193916715,42435,0,41535,763,137,2024-01-19T20:45:00,Payment settlement for pay_940952_000530
setl_321791_000531,payment,pay_891401_000531,order_724756_000531,batch_670792_000010,UTR202401193916715,78879,0,77205,1419,255,2024-01-19T20:45:00,Payment settlement for pay_891401_000531
setl_257538_000532,payment,pay_653829_000532,order_837952_000532,batch_670792_000010,UTR202401193916715,83946,0,82164,1511,271,2024-01-19T20:45:00,Payment settlement for pay_653829_000532
setl_295984_000533,payment,pay_164758_000533,order_969032_000533,batch_670792_000010,UTR202401193916715,205988,0,201614,3707,667,2024-01-19T20:45:00,Payment settlement for pay_164758_000533
setl_265001_000534,payment,pay_662728_000534,order_257131_000534,batch_670792_000010,UTR202401193916715,78202,0,76542,1407,253,2024-01-19T20:45:00,Payment settlement for pay_662728_000534
setl_479818_000535,payment,pay_221886_000535,order_813341_000535,batch_670792_000010,UTR202401193916715,805737,0,788624,14503,2610,2024-01-19T20:45:00,Payment settlement for pay_221886_000535
setl_731264_000536,payment,pay_195359_000536,order_635167_000536,batch_670792_000010,UTR202401193916715,69432,0,67959,1249,224,2024-01-19T20:45:00,Payment settlement for pay_195359_000536
setl_852146_000537,payment,pay_638179_000537,order_535604_000537,batch_670792_000010,UTR202401193916715,130270,0,127505,2344,421,2024-01-19T20:45:00,Payment settlement for pay_638179_000537
setl_956639_000538,payment,pay_584838_000538,order_805448_000538,batch_670792_000010,UTR202401193916715,12853,0,12581,231,41,2024-01-19T20:45:00,Payment settlement for pay_584838_000538
setl_224078_000539,payment,pay_366817_000539,order_956113_000539,batch_670792_000010,UTR202401193916715,614243,0,601197,11056,1990,2024-01-19T20:45:00,Payment settlement for pay_366817_000539
setl_793223_000540,payment,pay_176577_000540,order_147489_000540,batch_670792_000010,UTR202401193916715,18357,0,17968,330,59,2024-01-19T20:45:00,Payment settlement for pay_176577_000540
setl_341535_000541,payment,pay_163182_000541,order_172371_000541,batch_670792_000010,UTR202401193916715,47629,0,46618,857,154,2024-01-19T20:45:00,Payment settlement for pay_163182_000541
setl_534753_000542,payment,pay_288724_000542,order_906325_000542,batch_670792_000010,UTR202401193916715,836343,0,818580,15054,2709,2024-01-19T20:45:00,Payment settlement for pay_288724_000542
setl_950576_000543,payment,pay_777255_000543,order_540781_000543,batch_670792_000010,UTR202401193916715,68790,0,67330,1238,222,2024-01-19T20:45:00,Payment settlement for pay_777255_000543
setl_446265_000544,payment,pay_495833_000544,order_493892_000544,batch_670792_000010,UTR202401193916715,846969,0,828980,15245,2744,2024-01-19T20:45:00,Payment settlement for pay_495833_000544
setl_855242_000545,payment,pay_665497_000545,order_239449_000545,batch_670792_000010,UTR202401193916715,25549,0,25008,459,82,2024-01-19T20:45:00,Payment settlement for pay_665497_000545
setl_218844_000546,payment,pay_663356_000546,order_512151_000546,batch_670792_000010,UTR202401193916715,39188,0,38357,705,126,2024-01-19T20:45:00,Payment settlement for pay_663356_000546
setl_604906_000547,payment,pay_103642_000547,order_892911_000547,batch_670792_000010,UTR202401193916715,70686,0,69186,1272,228,2024-01-19T20:45:00,Payment settlement for pay_103642_000547
setl_808029_000548,payment,pay_854024_000548,order_670892_000548,batch_670792_000010,UTR202401193916715,298850,0,292503,5379,968,2024-01-19T20:45:00,Payment settlement for pay_854024_000548
setl_602073_000549,payment,pay_340820_000549,order_359535_000549,batch_670792_000010,UTR202401193916715,30332,0,29689,545,98,2024-01-19T20:45:00,Payment settlement for pay_340820_000549
setl_123536_000550,payment,pay_297636_000550,order_860242_000550,batch_973846_000011,UTR202401207893744,14222,0,13922,255,45,2024-01-20T09:12:00,Payment settlement for pay_297636_000550
setl_355506_000551,payment,pay_792267_000551,order_539605_000551,batch_973846_000011,UTR202401207893744,990858,0,969813,17835,3210,2024-01-20T09:12:00,Payment settlement for pay_792267_000551
setl_145240_000552,payment,pay_116405_000552,order_352356_000552,batch_973846_000011,UTR202401207893744,23224,0,22731,418,75,2024-01-20T09:12:00,Payment settlement for pay_116405_000552
setl_234097_000553,payment,pay_135207_000553,order_568127_000553,batch_973846_000011,UTR202401207893744,868724,0,850273,15637,2814,2024-01-20T09:12:00,Payment settlement for pay_135207_000553
setl_701344_000554,payment,pay_151040_000554,order_356622_000554,batch_973846_000011,UTR202401207893744,62725,0,61393,1129,203,2024-01-20T09:12:00,Payment settlement for pay_151040_000554
setl_721121_000555,payment,pay_345722_000555,order_665979_000555,batch_973846_000011,UTR202401207893744,952843,0,932605,17151,3087,2024-01-20T09:12:00,Payment settlement for pay_345722_000555
setl_268956_000556,payment,pay_159185_000556,order_246942_000556,batch_973846_000011,UTR202401207893744,40692,0,39829,732,131,2024-01-20T09:12:00,Payment settlement for pay_159185_000556
setl_241268_000557,payment,pay_867051_000557,order_704095_000557,batch_973846_000011,UTR202401207893744,413481,0,404700,7442,1339,2024-01-20T09:12:00,Payment settlement for pay_867051_000557
setl_760120_000558,payment,pay_805200_000558,order_958136_000558,batch_973846_000011,UTR202401207893744,49552,0,48501,891,160,2024-01-20T09:12:00,Payment settlement for pay_805200_000558
setl_637544_000559,payment,pay_250219_000559,order_792282_000559,batch_973846_000011,UTR202401207893744,64206,0,62844,1155,207,2024-01-20T09:12:00,Payment settlement for pay_250219_000559
setl_141094_000560,payment,pay_388519_000560,order_163918_000560,batch_973846_000011,UTR202401207893744,485462,0,475152,8738,1572,2024-01-20T09:12:00,Payment settlement for pay_388519_000560
setl_700067_000561,payment,pay_283640_000561,order_756401_000561,batch_973846_000011,UTR202401207893744,391425,0,383112,7045,1268,2024-01-20T09:12:00,Payment settlement for pay_283640_000561
setl_253999_000562,payment,pay_149161_000562,order_461145_000562,batch_973846_000011,UTR202401207893744,699834,0,684970,12597,2267,2024-01-20T09:12:00,Payment settlement for pay_149161_000562
setl_158627_000563,payment,pay_649939_000563,order_434217_000563,batch_973846_000011,UTR202401207893744,314045,0,307376,5652,1017,2024-01-20T09:12:00,Payment settlement for pay_649939_000563
setl_274421_000564,payment,pay_414455_000564,order_494747_000564,batch_973846_000011,UTR202401207893744,782029,0,765420,14076,2533,2024-01-20T09:12:00,Payment settlement for pay_414455_000564
setl_370804_000565,payment,pay_352673_000565,order_990598_000565,batch_973846_000011,UTR202401207893744,28920,0,28307,520,93,2024-01-20T09:12:00,Payment settlement for pay_352673_000565
setl_288783_000566,payment,pay_585517_000566,order_160423_000566,batch_973846_000011,UTR202401207893744,318370,0,311609,5730,1031,2024-01-20T09:12:00,Payment settlement for pay_585517_000566
setl_641737_000567,payment,pay_655736_000567,order_240606_000567,batch_973846_000011,UTR202401207893744,43422,0,42501,781,140,2024-01-20T09:12:00,Payment settlement for pay_655736_000567
setl_525151_000568,payment,pay_446305_000568,order_778120_000568,batch_973846_000011,UTR202401207893744,294551,0,288296,5301,954,2024-01-20T09:12:00,Payment settlement for pay_446305_000568
setl_728471_000569,payment,pay_661654_000569,order_859782_000569,batch_973846_000011,UTR202401207893744,16755,0,16400,301,54,2024-01-20T09:12:00,Payment settlement for pay_661654_000569
setl_690982_000570,payment,pay_495489_000570,order_806396_000570,batch_973846_000011,UTR202401207893744,120734,0,118170,2173,391,2024-01-20T09:12:00,Payment settlement for pay_495489_000570
setl_768595_000571,payment,pay_176319_000571,order_297303_000571,batch_973846_000011,UTR202401207893744,808063,0,790900,14545,2618,2024-01-20T09:12:00,Payment settlement for pay_176319_000571
setl_119524_000572,payment,pay_804066_000572,order_685997_000572,batch_973846_000011,UTR202401207893744,209518,0,205069,3771,678,2024-01-20T09:12:00,Payment settlement for pay_804066_000572
setl_854500_000573,payment,pay_449138_000573,order_417915_000573,batch_973846_000011,UTR202401207893744,34906,0,34165,628,113,2024-01-20T09:12:00,Payment settlement for pay_449138_000573
setl_863336_000574,payment,pay_223014_000574,order_883159_000574,batch_973846_000011,UTR202401207893744,227188,0,222363,4089,736,2024-01-20T09:12:00,Payment settlement for pay_223014_000574
setl_793889_000575,payment,pay_733760_000575,order_837954_000575,batch_973846_000011,UTR202401207893744,225478,0,220690,4058,730,2024-01-20T09:12:00,Payment settlement for pay_733760_000575
setl_961198_000576,payment,pay_437237_000576,order_913185_000576,batch_973846_000011,UTR202401207893744,71112,0,69602,1280,230,2024-01-20T09:12:00,Payment settlement for pay_437237_000576
setl_397223_000577,payment,pay_780233_000577,order_476710_000577,batch_973846_000011,UTR202401207893744,57139,0,55926,1028,185,2024-01-20T09:12:00,Payment settlement for pay_780233_000577
setl_189913_000578,payment,pay_621433_000578,order_588640_000578,batch_973846_000011,UTR202401207893744,746148,0,730301,13430,2417,2024-01-20T09:12:00,Payment settlement for pay_621433_000578
setl_327114_000579,payment,pay_980521_000579,order_435788_000579,batch_973846_000011,UTR202401207893744,51015,0,49932,918,165,2024-01-20T09:12:00,Payment settlement for pay_980521_000579
setl_571023_000580,payment,pay_147936_000580,order_689849_000580,batch_973846_000011,UTR202401207893744,576505,0,564261,10377,1867,2024-01-20T09:12:00,Payment settlement for pay_147936_000580
setl_735988_000581,payment,pay_373441_000581,order_680189_000581,batch_973846_000011,UTR202401207893744,477493,0,467353,8594,1546,2024-01-20T09:12:00,Payment settlement for pay_373441_000581
setl_594312_000582,payment,pay_409531_000582,order_259814_000582,batch_973846_000011,UTR202401207893744,40149,0,39298,722,129,2024-01-20T09:12:00,Payment settlement for pay_409531_000582
setl_605065_000583,payment,pay_697467_000583,order_973844_000583,batch_973846_000011,UTR202401207893744,388695,0,380440,6996,1259,2024-01-20T09:12:00,Payment settlement for pay_697467_000583
setl_278852_000584,payment,pay_818113_000584,order_453961_000584,batch_973846_000011,UTR202401207893744,930750,0,910982,16753,3015,2024-01-20T09:12:00,Payment settlement for pay_818113_000584
setl_330019_000585,payment,pay_858705_000585,order_772865_000585,batch_973846_000011,UTR202401207893744,341607,0,334353,6148,1106,2024-01-20T09:12:00,Payment settlement for pay_858705_000585
setl_970699_000586,payment,pay_868367_000586,order_933592_000586,batch_973846_000011,UTR202401207893744,28344,0,27743,510,91,2024-01-20T09:12:00,Payment settlement for pay_868367_000586
setl_530720_000587,payment,pay_673095_000587,order_612036_000587,batch_973846_000011,UTR202401207893744,436492,0,427222,7856,1414,2024-01-20T09:12:00,Payment settlement for pay_673095_000587
setl_730025_000588,payment,pay_649395_000588,order_135466_000588,batch_973846_000011,UTR202401207893744,97584,0,95512,1756,316,2024-01-20T09:12:00,Payment settlement for pay_649395_000588
setl_249644_000589,payment,pay_901467_000589,order_106693_000589,batch_973846_000011,UTR202401207893744,92667,0,90699,1668,300,2024-01-20T09:12:00,Payment settlement for pay_901467_000589
setl_933215_000590,payment,pay_171269_000590,order_841521_000590,batch_973846_000011,UTR202401207893744,38668,0,37847,696,125,2024-01-20T09:12:00,Payment settlement for pay_171269_000590
setl_710948_000591,payment,pay_578160_000591,order_491329_000591,batch_973846_000011,UTR202401207893744,434353,0,425128,7818,1407,2024-01-20T09:12:00,Payment settlement for pay_578160_000591
setl_960307_000592,payment,pay_746467_000592,order_606676_000592,batch_973846_000011,UTR202401207893744,108247,0,105949,1948,350,2024-01-20T09:12:00,Payment settlement for pay_746467_000592
setl_904771_000593,payment,pay_658065_000593,order_678440_000593,batch_973846_000011,UTR202401207893744,12192,0,11934,219,39,2024-01-20T09:12:00,Payment settlement for pay_658065_000593
setl_290719_000594,payment,pay_857273_000594,order_388086_000594,batch_973846_000011,UTR202401207893744,12246,0,11987,220,39,2024-01-20T09:12:00,Payment settlement for pay_857273_000594
setl_753484_000595,payment,pay_952657_000595,order_831758_000595,batch_973846_000011,UTR202401207893744,193987,0,189868,3491,628,2024-01-20T09:12:00,Payment settlement for pay_952657_000595
setl_791691_000596,payment,pay_200992_000596,order_649857_000596,batch_973846_000011,UTR202401207893744,35156,0,34411,632,113,2024-01-20T09:12:00,Payment settlement for pay_200992_000596
setl_635617_000597,payment,pay_652029_000597,order_364679_000597,batch_973846_000011,UTR202401207893744,45038,0,44083,810,145,2024-01-20T09:12:00,Payment settlement for pay_652029_000597
setl_377370_000598,payment,pay_516176_000598,order_182857_000598,batch_973846_000011,UTR202401207893744,340647,0,333413,6131,1103,2024-01-20T09:12:00,Payment settlement for pay_516176_000598
setl_275868_000599,payment,pay_355021_000599,order_831105_000599,batch_973846_000011,UTR202401207893744,99658,0,97543,1793,322,2024-01-20T09:12:00,Payment settlement for pay_355021_000599
setl_340977_000600,payment,pay_989053_000600,order_184532_000600,batch_719284_000012,UTR202401222154992,498241,0,487659,8968,1614,2024-01-22T19:21:00,Payment settlement for pay_989053_000600
setl_496583_000601,payment,pay_198042_000601,order_524965_000601,batch_719284_000012,UTR202401222154992,82443,0,80694,1483,266,2024-01-22T19:21:00,Payment settlement for pay_198042_000601
setl_504186_000602,payment,pay_158840_000602,order_767678_000602,batch_719284_000012,UTR202401222154992,589854,0,577326,10617,1911,2024-01-22T19:21:00,Payment settlement for pay_158840_000602
setl_238635_000603,payment,pay_624139_000603,order_986392_000603,batch_719284_000012,UTR202401222154992,273681,0,267869,4926,886,2024-01-22T19:21:00,Payment settlement for pay_624139_000603
setl_213844_000604,payment,pay_999636_000604,order_199994_000604,batch_719284_000012,UTR202401222154992,40115,0,39264,722,129,2024-01-22T19:21:00,Payment settlement for pay_999636_000604
setl_117367_000605,payment,pay_825916_000605,order_694316_000605,batch_719284_000012,UTR202401222154992,16102,0,15761,289,52,2024-01-22T19:21:00,Payment settlement for pay_825916_000605
setl_312177_000606,payment,pay_177959_000606,order_817675_000606,batch_719284_000012,UTR202401222154992,395441,0,387043,7117,1281,2024-01-22T19:21:00,Payment settlement for pay_177959_000606
setl_648102_000607,payment,pay_134500_000607,order_288066_000607,batch_719284_000012,UTR202401222154992,12052,0,11798,216,38,2024-01-22T19:21:00,Payment settlement for pay_134500_000607
setl_628859_000608,payment,pay_715551_000608,order_251195_000608,batch_719284_000012,UTR202401222154992,930389,0,910628,16747,3014,2024-01-22T19:21:00,Payment settlement for pay_715551_000608
setl_817611_000609,payment,pay_180674_000609,order_413814_000609,batch_719284_000012,UTR202401222154992,226076,0,221275,4069,732,2024-01-22T19:21:00,Payment settlement for pay_180674_000609
setl_540186_000610,payment,pay_975194_000610,order_990704_000610,batch_719284_000012,UTR202401222154992,970037,0,949435,17460,3142,2024-01-22T19:21:00,Payment settlement for pay_975194_000610
setl_966662_000611,payment,pay_447843_000611,order_502491_000611,batch_719284_000012,UTR202401222154992,573374,0,561197,10320,1857,2024-01-22T19:21:00,Payment settlement for pay_447843_000611
setl_256826_000612,payment,pay_822794_000612,order_859340_000612,batch_719284_000012,UTR202401222154992,490833,0,480409,8834,1590,2024-01-22T19:21:00,Payment settlement for pay_822794_000612
setl_734924_000613,payment,pay_156304_000613,order_202430_000613,batch_719284_000012,UTR202401222154992,19963,0,19540,359,64,2024-01-22T19:21:00,Payment settlement for pay_156304_000613
setl_200976_000614,payment,pay_734565_000614,order_906360_000614,batch_719284_000012,UTR202401222154992,307986,0,301446,5543,997,2024-01-22T19:21:00,Payment settlement for pay_734565_000614
setl_286040_000615,payment,pay_442230_000615,order_131064_000615,batch_719284_000012,UTR202401222154992,69054,0,67589,1242,223,2024-01-22T19:21:00,Payment settlement for pay_442230_000615
setl_598985_000616,payment,pay_339220_000616,order_473095_000616,batch_719284_000012,UTR202401222154992,66603,0,65190,1198,215,2024-01-22T19:21:00,Payment settlement for pay_339220_000616
setl_744610_000617,payment,pay_812711_000617,order_714334_000617,batch_719284_000012,UTR202401222154992,21232,0,20782,382,68,2024-01-22T19:21:00,Payment settlement for pay_812711_000617
setl_728950_000618,payment,pay_748665_000618,order_409727_000618,batch_719284_000012,UTR202401222154992,19634,0,19218,353,63,2024-01-22T19:21:00,Payment settlement for pay_748665_000618
setl_140932_000619,payment,pay_380989_000619,order_261712_000619,batch_719284_000012,UTR202401222154992,910984,0,891636,16397,2951,2024-01-22T19:21:00,Payment settlement for pay_380989_000619
setl_921945_000620,payment,pay_261771_000620,order_875584_000620,batch_719284_000012,UTR202401222154992,57277,0,56062,1030,185,2024-01-22T19:21:00,Payment settlement for pay_261771_000620
setl_657244_000621,payment,pay_195966_000621,order_105447_000621,batch_719284_000012,UTR202401222154992,288700,0,282569,5196,935,2024-01-22T19:21:00,Payment settlement for pay_195966_000621
setl_627778_000622,payment,pay_382870_000622,order_207197_000622,batch_719284_000012,UTR202401222154992,34561,0,33828,622,111,2024-01-22T19:21:00,Payment settlement for pay_382870_000622
setl_888930_000623,payment,pay_570646_000623,order_684041_000623,batch_719284_000012,UTR202401222154992,313932,0,307265,5650,1017,2024-01-22T19:21:00,Payment settlement for pay_570646_000623
setl_223224_000624,payment,pay_127537_000624,order_193972_000624,batch_719284_000012,UTR202401222154992,148792,0,145632,2678,482,2024-01-22T19:21:00,Payment settlement for pay_127537_000624
setl_197716_000625,payment,pay_727094_000625,order_922543_000625,batch_719284_000012,UTR202401222154992,11617,0,11371,209,37,2024-01-22T19:21:00,Payment settlement for pay_727094_000625
setl_605666_000626,payment,pay_533911_000626,order_506637_000626,batch_719284_000012,UTR202401222154992,83339,0,81569,1500,270,2024-01-22T19:21:00,Payment settlement for pay_533911_000626
setl_791423_000627,payment,pay_354533_000627,order_699743_000627,batch_719284_000012,UTR202401222154992,99825,0,97706,1796,323,2024-01-22T19:21:00,Payment settlement for pay_354533_000627
setl_236659_000628,payment,pay_277735_000628,order_245584_000628,batch_719284_000012,UTR202401222154992,45180,0,44221,813,146,2024-01-22T19:21:00,Payment settlement for pay_277735_000628
setl_732789_000629,payment,pay_253023_000629,order_166340_000629,batch_719284_000012,UTR202401222154992,244683,0,239487,4404,792,2024-01-22T19:21:00,Payment settlement for pay_253023_000629
setl_665482_000630,payment,pay_414313_000630,order_607753_000630,batch_719284_000012,UTR202401222154992,57333,0,56117,1031,185,2024-01-22T19:21:00,Payment settlement for pay_414313_000630
setl_967719_000631,payment,pay_358568_000631,order_855917_000631,batch_719284_000012,UTR202401222154992,411325,0,402590,7403,1332,2024-01-22T19:21:00,Payment settlement for pay_358568_000631
setl_101258_000632,payment,pay_305047_000632,order_580102_000632,batch_719284_000012,UTR202401222154992,49932,0,48873,898,161,2024-01-22T19:21:00,Payment settlement for pay_305047_000632
setl_912510_000633,payment,pay_514913_000633,order_448354_000633,batch_719284_000012,UTR202401222154992,299171,0,292817,5385,969,2024-01-22T19:21:00,Payment settlement for pay_514913_000633
setl_811521_000634,payment,pay_445549_000634,order_561607_000634,batch_719284_000012,UTR202401222154992,441330,0,431958,7943,1429,2024-01-22T19:21:00,Payment settlement for pay_445549_000634
setl_780768_000635,payment,pay_242736_000635,order_415029_000635,batch_719284_000012,UTR202401222154992,464533,0,454668,8361,1504,2024-01-22T19:21:00,Payment settlement for pay_242736_000635
setl_552457_000636,payment,pay_602278_000636,order_429445_000636,batch_719284_000012,UTR202401222154992,267320,0,261644,4811,865,2024-01-22T19:21:00,Payment settlement for pay_602278_000636
setl_647403_000637,payment,pay_870571_000637,order_828716_000637,batch_719284_000012,UTR202401222154992,401926,0,393390,7234,1302,2024-01-22T19:21:00,Payment settlement for pay_870571_000637
setl_541119_000638,payment,pay_354200_000638,order_441716_000638,batch_719284_000012,UTR202401222154992,61502,0,60196,1107,199,2024-01-22T19:21:00,Payment settlement for pay_354200_000638
setl_488368_000639,payment,pay_219420_000639,order_691240_000639,batch_719284_000012,UTR202401222154992,386066,0,377867,6949,1250,2024-01-22T19:21:00,Payment settlement for pay_219420_000639
setl_145548_000640,payment,pay_814827_000640,order_904905_000640,batch_719284_000012,UTR202401222154992,70505,0,69008,1269,228,2024-01-22T19:21:00,Payment settlement for pay_814827_000640
setl_831531_000641,payment,pay_842776_000641,order_319832_000641,batch_719284_000012,UTR202401222154992,19064,0,18660,343,61,2024-01-22T19:21:00,Payment settlement for pay_842776_000641
setl_655552_000642,payment,pay_988970_000642,order_934306_000642,batch_719284_000012,UTR202401222154992,452834,0,443216,8151,1467,2024-01-22T19:21:00,Payment settlement for pay_988970_000642
setl_549793_000643,payment,pay_245939_000643,order_764100_000643,batch_719284_000012,UTR202401222154992,43119,0,42204,776,139,2024-01-22T19:21:00,Payment settlement for pay_245939_000643
setl_340633_000644,payment,pay_261630_000644,order_849979_000644,batch_719284_000012,UTR202401222154992,19694,0,19277,354,63,2024-01-22T19:21:00,Payment settlement for pay_261630_000644
setl_941272_000645,payment,pay_726979_000645,order_602514_000645,batch_719284_000012,UTR202401222154992,380162,0,372089,6842,1231,2024-01-22T19:21:00,Payment settlement for pay_726979_000645
setl_605543_000646,payment,pay_825309_000646,order_538620_000646,batch_719284_000012,UTR202401222154992,57124,0,55911,1028,185,2024-01-22T19:21:00,Payment settlement for pay_825309_000646
setl_927909_000647,payment,pay_951755_000647,order_662986_000647,batch_719284_000012,UTR202401222154992,144555,0,141486,2601,468,2024-01-22T19:21:00,Payment settlement for pay_951755_000647
setl_906010_000648,payment,pay_906306_000648,order_360289_000648,batch_719284_000012,UTR202401222154992,686126,0,671553,12350,2223,2024-01-22T19:21:00,Payment settlement for pay_906306_000648
