payment_id,order_id,customer_id,amount,currency,payment_date,status,refund_amount
pay_867051_000557,order_704095_000557,cust_434394_000157,413481,INR,2024-01-17T17:44:00,captured,0
pay_805200_000558,order_958136_000558,cust_436241_000158,49552,INR,2024-01-17T17:38:00,captured,0
pay_250219_000559,order_792282_000559,cust_646571_000159,64206,INR,2024-01-17T18:52:00,captured,0
pay_388519_000560,order_163918_000560,cust_683761_000160,485462,INR,2024-01-17T18:38:00,captured,0
pay_283640_000561,order_756401_000561,cust_811721_000161,391425,INR,2024-01-17T19:56:00,captured,0
pay_149161_000562,order_461145_000562,cust_774565_000162,699834,INR,2024-01-17T20:03:00,captured,0
pay_649939_000563,order_434217_000563,cust_830132_000163,314045,INR,2024-01-17T21:40:00,captured,0
pay_414455_000564,order_494747_000564,cust_292811_000164,782029,INR,2024-01-17T21:19:00,captured,0
pay_352673_000565,order_990598_000565,cust_336290_000165,28920,INR,2024-01-17T22:00:00,captured,0
pay_585517_000566,order_160423_000566,cust_689704_000166,318370,INR,2024-01-17T23:43:00,captured,0
pay_655736_000567,order_240606_000567,cust_507286_000167,43422,INR,2024-01-18T00:11:00,captured,0
pay_446305_000568,order_778120_000568,cust_182911_000168,294551,INR,2024-01-17T23:26:00,captured,0
pay_661654_000569,order_859782_000569,cust_969695_000169,16755,INR,2024-01-18T00:11:00,captured,0
pay_495489_000570,order_806396_000570,cust_734356_000170,120734,INR,2024-01-18T01:34:00,captured,0
pay_176319_000571,order_297303_000571,cust_943737_000171,808063,INR,2024-01-18T03:51:00,captured,0
pay_804066_000572,order_685997_000572,cust_327558_000172,209518,INR,2024-01-18T03:32:00,captured,0
pay_449138_000573,order_417915_000573,cust_116078_000173,34906,INR,2024-01-18T04:51:00,captured,0
pay_223014_000574,order_883159_000574,cust_890973_000174,227188,INR,2024-01-18T05:34:00,captured,0
pay_733760_000575,order_837954_000575,cust_314447_000175,225478,INR,2024-01-18T06:29:00,captured,0
pay_437237_000576,order_913185_000576,cust_396809_000176,71112,INR,2024-01-18T06:10:00,captured,0
pay_780233_000577,order_476710_000577,cust_423404_000177,57139,INR,2024-01-18T07:08:00,captured,0
pay_621433_000578,order_588640_000578,cust_203398_000178,746148,INR,2024-01-18T08:05:00,captured,0
pay_980521_000579,order_435788_000579,cust_312994_000179,51015,INR,2024-01-18T08:37:00,captured,0
pay_147936_000580,order_689849_000580,cust_332022_000180,576505,INR,2024-01-18T08:52:00,captured,0
pay_373441_000581,order_680189_000581,cust_712401_000181,477493,INR,2024-01-18T09:02:00,captured,0
pay_409531_000582,order_259814_000582,cust_305721_000182,40149,INR,2024-01-18T10:53:00,captured,0
pay_697467_000583,order_973844_000583,cust_357666_000183,388695,INR,2024-01-18T10:48:00,captured,0
pay_818113_000584,order_453961_000584,cust_369826_000184,930750,INR,2024-01-18T12:23:00,captured,0
pay_858705_000585,order_772865_000585,cust_875520_000185,341607,INR,2024-01-18T13:02:00,captured,0
pay_868367_000586,order_933592_000586,cust_469283_000186,28344,INR,2024-01-18T12:21:00,captured,0
pay_673095_000587,order_612036_000587,cust_292988_000187,436492,INR,2024-01-18T14:32:00,captured,0
pay_649395_000588,order_135466_000588,cust_979827_000188,97584,INR,2024-01-18T14:07:00,captured,0
pay_901467_000589,order_106693_000589,cust_532424_000189,92667,INR,2024-01-18T15:06:00,captured,0
pay_171269_000590,order_841521_000590,cust_258366_000190,38668,INR,2024-01-18T15:29:00,captured,0
pay_578160_000591,order_491329_000591,cust_163386_000191,434353,INR,2024-01-18T17:04:00,captured,0
pay_746467_000592,order_606676_000592,cust_791309_000192,108247,INR,2024-01-18T18:25:00,captured,0
pay_658065_000593,order_678440_000593,cust_531319_000193,12192,INR,2024-01-18T17:00:00,captured,0
pay_857273_000594,order_388086_000594,cust_661762_000194,12246,INR,2024-01-18T19:07:00,captured,0
pay_952657_000595,order_831758_000595,cust_806774_000195,193987,INR,2024-01-18T20:04:00,captured,0
pay_200992_000596,order_649857_000596,cust_256130_000196,35156,INR,2024-01-18T20:13:00,captured,0
pay_652029_000597,order_364679_000597,cust_954814_000197,45038,INR,2024-01-18T21:19:00,captured,0
pay_516176_000598,order_182857_000598,cust_491172_000198,340647,INR,2024-01-18T22:41:00,captured,0
pay_355021_000599,order_831105_000599,cust_336828_000199,99658,INR,2024-01-18T23:12:00,captured,0
pay_989053_000600,order_184532_000600,cust_785491_000000,498241,INR,2024-01-19T00:45:00,captured,0
pay_198042_000601,order_524965_000601,cust_497687_000001,82443,INR,2024-01-18T23:04:00,captured,0
pay_158840_000602,order_767678_000602,cust_109909_000002,589854,INR,2024-01-19T01:00:00,captured,0
pay_624139_000603,order_986392_000603,cust_554987_000003,273681,INR,2024-01-19T01:10:00,captured,0
pay_999636_000604,order_199994_000604,cust_653815_000004,40115,INR,2024-01-19T02:12:00,captured,0
pay_825916_000605,order_694316_000605,cust_598598_000005,16102,INR,2024-01-19T02:27:00,captured,0
pay_177959_000606,order_817675_000606,cust_393992_000006,395441,INR,2024-01-19T04:58:00,captured,0
pay_134500_000607,order_288066_000607,cust_991737_000007,12052,INR,2024-01-19T05:24:00,captured,0
pay_715551_000608,order_251195_000608,cust_888795_000008,930389,INR,2024-01-19T04:26:00,captured,0
pay_180674_000609,order_413814_000609,cust_270341_000009,226076,INR,2024-01-19T05:50:00,captured,0
pay_975194_000610,order_990704_000610,cust_508060_000010,970037,INR,2024-01-19T07:12:00,captured,0
pay_447843_000611,order_502491_000611,cust_892313_000011,573374,INR,2024-01-19T07:09:00,captured,0
pay_822794_000612,order_859340_000612,cust_182237_000012,490833,INR,2024-01-19T08:41:00,captured,0
pay_156304_000613,order_202430_000613,cust_558320_000013,19963,INR,2024-01-19T08:44:00,captured,0
pay_734565_000614,order_906360_000614,cust_743684_000014,307986,INR,2024-01-19T09:43:00,captured,0
pay_442230_000615,order_131064_000615,cust_764926_000015,69054,INR,2024-01-19T10:39:00,captured,0
pay_339220_000616,order_473095_000616,cust_679902_000016,66603,INR,2024-01-19T11:02:00,captured,0
pay_812711_000617,order_714334_000617,cust_792764_000017,21232,INR,2024-01-19T11:23:00,captured,0
pay_748665_000618,order_409727_000618,cust_936821_000018,19634,INR,2024-01-19T12:38:00,captured,0
pay_380989_000619,order_261712_000619,cust_498458_000019,910984,INR,2024-01-19T12:10:00,captured,0
pay_261771_000620,order_875584_000620,cust_508548_000020,57277,INR,2024-01-19T14:21:00,captured,0
pay_195966_000621,order_105447_000621,cust_423241_000021,288700,INR,2024-01-19T14:13:00,captured,0
pay_382870_000622,order_207197_000622,cust_238943_000022,34561,INR,2024-01-19T15:37:00,captured,0
pay_570646_000623,order_684041_000623,cust_681687_000023,313932,INR,2024-01-19T15:55:00,captured,0
pay_127537_000624,order_193972_000624,cust_471106_000024,148792,INR,2024-01-19T16:13:00,captured,0
pay_727094_000625,order_922543_000625,cust_440189_000025,11617,INR,2024-01-19T18:16:00,captured,0
pay_533911_000626,order_506637_000626,cust_917018_000026,83339,INR,2024-01-19T17:37:00,captured,0
pay_354533_000627,order_699743_000627,cust_646417_000027,99825,INR,2024-01-19T19:55:00,captured,0
pay_277735_000628,order_245584_000628,cust_381981_000028,45180,INR,2024-01-19T19:48:00,captured,0
pay_253023_000629,order_166340_000629,cust_275329_000029,244683,INR,2024-01-19T20:03:00,captured,0
pay_414313_000630,order_607753_000630,cust_920685_000030,57333,INR,2024-01-19T20:53:00,captured,0
pay_358568_000631,order_855917_000631,cust_755395_000031,411325,INR,2024-01-19T21:32:00,captured,0
pay_305047_000632,order_580102_000632,cust_212168_000032,49932,INR,2024-01-19T23:18:00,captured,0
pay_514913_000633,order_448354_000633,cust_982495_000033,299171,INR,2024-01-19T22:00:00,captured,0
pay_445549_000634,order_561607_000634,cust_450996_000034,441330,INR,2024-01-20T00:42:00,captured,0
pay_242736_000635,order_415029_000635,cust_436241_000035,464533,INR,2024-01-20T01:16:00,captured,0
pay_602278_000636,order_429445_000636,cust_286266_000036,267320,INR,2024-01-20T00:25:00,captured,0
pay_870571_000637,order_828716_000637,cust_763646_000037,401926,INR,2024-01-20T01:37:00,captured,0
pay_354200_000638,order_441716_000638,cust_494322_000038,61502,INR,2024-01-20T03:40:00,captured,0
pay_219420_000639,order_691240_000639,cust_309505_000039,386066,INR,2024-01-20T03:46:00,captured,0
pay_814827_000640,order_904905_000640,cust_676820_000040,70505,INR,2024-01-20T03:23:00,captured,0
pay_842776_000641,order_319832_000641,cust_559753_000041,19064,INR,2024-01-20T06:00:00,captured,0
pay_988970_000642,order_934306_000642,cust_933665_000042,452834,INR,2024-01-20T06:44:00,captured,0
pay_245939_000643,order_764100_000643,cust_417543_000043,43119,INR,2024-01-20T06:03:00,captured,0
pay_261630_000644,order_849979_000644,cust_543681_000044,19694,INR,2024-01-20T07:24:00,captured,0
pay_726979_000645,order_602514_000645,cust_710527_000045,380162,INR,2024-01-20T07:57:00,captured,0
pay_825309_000646,order_538620_000646,cust_670053_000046,57124,INR,2024-01-20T09:04:00,captured,0
pay_951755_000647,order_662986_000647,cust_722665_000047,144555,INR,2024-01-20T09:29:00,captured,0
pay_906306_000648,order_360289_000648,cust_789545_000048,686126,INR,2024-01-20T09:13:00,captured,0
pay_778428_000649,order_742439_000649,cust_146448_000049,438182,INR,2024-01-20T10:21:00,captured,0
pay_778159_000650,order_519029_000650,cust_889245_000050,66420,INR,2024-01-20T12:26:00,captured,0
pay_111060_000651,order_203396_000651,cust_371306_000051,76935,INR,2024-01-20T11:13:00,captured,0
pay_643998_000652,order_685098_000652,cust_708717_000052,801589,INR,2024-01-20T13:35:00,captured,0
pay_567432_000653,order_492292_000653,cust_510133_000053,456282,INR,2024-01-20T13:28:00,captured,0
pay_823975_000654,order_624776_000654,cust_258067_000054,13219,INR,2024-01-20T14:15:00,captured,0
pay_209627_000655,order_409783_000655,cust_536181_000055,25213,INR,2024-01-20T15:01:00,captured,0
pay_865618_000656,order_248557_000656,cust_465249_000056,54966,INR,2024-01-20T16:46:00,captured,0
pay_922366_000657,order_316916_000657,cust_646428_000057,282609,INR,2024-01-20T16:58:00,captured,0
pay_202365_000658,order_559450_000658,cust_857065_000058,737212,INR,2024-01-20T17:00:00,captured,0
pay_170437_000659,order_414849_000659,cust_146853_000059,560337,INR,2024-01-20T17:40:00,captured,0
pay_990429_000660,order_459743_000660,cust_779445_000060,98754,INR,2024-01-20T18:02:00,captured,0
pay_272337_000661,order_876459_000661,cust_355761_000061,191463,INR,2024-01-20T19:42:00,captured,0
pay_267914_000662,order_447067_000662,cust_687044_000062,342249,INR,2024-01-20T20:10:00,captured,0
pay_936507_000663,order_524723_000663,cust_760351_000063,34430,INR,2024-01-20T20:29:00,captured,0
pay_789237_000664,order_553125_000664,cust_514798_000064,90492,INR,2024-01-20T22:21:00,captured,0
pay_306909_000665,order_571413_000665,cust_720970_000065,303861,INR,2024-01-20T22:53:00,captured,0
pay_838968_000666,order_325230_000666,cust_315780_000066,18200,INR,2024-01-20T22:00:00,captured,0
pay_206694_000667,order_938338_000667,cust_662968_000067,57945,INR,2024-01-21T00:13:00,captured,0
pay_306647_000668,order_579776_000668,cust_219490_000068,97910,INR,2024-01-20T23:41:00,captured,0
pay_613261_000669,order_653349_000669,cust_770153_000069,88246,INR,2024-01-21T01:50:00,captured,0
pay_741003_000670,order_511612_000670,cust_715519_000070,55603,INR,2024-01-21T01:49:00,captured,0
pay_986589_000671,order_580101_000671,cust_747351_000071,98288,INR,2024-01-21T02:45:00,captured,0
pay_939503_000672,order_411893_000672,cust_744333_000072,144434,INR,2024-01-21T03:30:00,captured,0
pay_240454_000673,order_428399_000673,cust_223586_000073,50026,INR,2024-01-21T04:26:00,captured,0
pay_291936_000674,order_491439_000674,cust_827120_000074,76954,INR,2024-01-21T04:14:00,captured,0
pay_538555_000675,order_725397_000675,cust_244564_000075,301174,INR,2024-01-21T05:49:00,captured,0
pay_294776_000676,order_610310_000676,cust_766371_000076,463558,INR,2024-01-21T05:54:00,captured,0
pay_776604_000677,order_281649_000677,cust_681868_000077,74178,INR,2024-01-21T07:57:00,captured,0
pay_247111_000678,order_296187_000678,cust_429861_000078,424749,INR,2024-01-21T07:36:00,captured,0
pay_476479_000679,order_110048_000679,cust_608149_000079,35575,INR,2024-01-21T07:06:00,captured,0
pay_502594_000680,order_688861_000680,cust_629990_000080,359506,INR,2024-01-21T09:44:00,captured,0
pay_817956_000681,order_615611_000681,cust_535820_000081,940345,INR,2024-01-21T09:52:00,captured,0
pay_612438_000682,order_275377_000682,cust_186686_000082,116179,INR,2024-01-21T10:56:00,captured,0
pay_898025_000683,order_331241_000683,cust_406278_000083,46025,INR,2024-01-21T11:41:00,captured,0
pay_663723_000684,order_402692_000684,cust_276379_000084,739768,INR,2024-01-21T11:28:00,captured,0
pay_878586_000685,order_910074_000685,cust_903124_000085,388214,INR,2024-01-21T13:12:00,captured,0
pay_218710_000686,order_700534_000686,cust_219754_000086,81186,INR,2024-01-21T13:05:00,captured,0
pay_484682_000687,order_668373_000687,cust_962570_000087,521815,INR,2024-01-21T14:45:00,captured,0
pay_853905_000688,order_562806_000688,cust_672892_000088,65725,INR,2024-01-21T15:37:00,captured,0
pay_871740_000689,order_970392_000689,cust_785424_000089,629777,INR,2024-01-21T15:13:00,captured,0
pay_133796_000690,order_571578_000690,cust_375581_000090,21401,INR,2024-01-21T15:38:00,captured,0
pay_223088_000691,order_913308_000691,cust_951327_000091,37509,INR,2024-01-21T16:56:00,captured,0
pay_873443_000692,order_716482_000692,cust_822608_000092,89988,INR,2024-01-21T18:43:00,captured,0
pay_548965_000693,order_274044_000693,cust_746081_000093,37082,INR,2024-01-21T18:20:00,captured,0
pay_316995_000694,order_944565_000694,cust_162241_000094,283928,INR,2024-01-21T19:44:00,captured,0
pay_394739_000695,order_725850_000695,cust_664939_000095,52421,INR,2024-01-21T20:08:00,captured,0
pay_406849_000696,order_403387_000696,cust_700556_000096,77425,INR,2024-01-21T21:30:00,captured,0
pay_812296_000697,order_954779_000697,cust_199850_000097,63948,INR,2024-01-21T21:55:00,captured,0
pay_162165_000698,order_390794_000698,cust_787757_000098,27392,INR,2024-01-21T22:57:00,captured,0
pay_253347_000699,order_845951_000699,cust_437742_000099,98635,INR,2024-01-21T22:31:00,captured,0
pay_613234_000700,order_249077_000700,cust_705474_000100,240885,INR,2024-01-21T23:50:00,captured,0
pay_534346_000701,order_493396_000701,cust_573947_000101,93050,INR,2024-01-22T00:20:00,captured,0
pay_906233_000702,order_197616_000702,cust_522419_000102,493112,INR,2024-01-22T01:41:00,captured,0
pay_828449_000703,order_486999_000703,cust_576782_000103,271593,INR,2024-01-22T01:35:00,captured,0
pay_102593_000704,order_911739_000704,cust_988319_000104,548833,INR,2024-01-22T02:14:00,captured,0
pay_580718_000705,order_765678_000705,cust_796405_000105,687811,INR,2024-01-22T03:33:00,captured,0
pay_166407_000706,order_934328_000706,cust_660384_000106,214205,INR,2024-01-22T04:48:00,captured,0
pay_964915_000707,order_322142_000707,cust_618746_000107,52318,INR,2024-01-22T04:54:00,captured,0
pay_397368_000708,order_454161_000708,cust_673896_000108,168468,INR,2024-01-22T05:46:00,captured,0
pay_993829_000709,order_608913_000709,cust_926596_000109,99463,INR,2024-01-22T06:12:00,captured,0
pay_150760_000710,order_148174_000710,cust_204411_000110,340953,INR,2024-01-22T07:37:00,captured,0
pay_230272_000711,order_999312_000711,cust_265657_000111,339346,INR,2024-01-22T06:02:00,captured,0
pay_548580_000712,order_312146_000712,cust_822040_000112,95196,INR,2024-01-22T07:00:00,captured,0
pay_266699_000713,order_387330_000713,cust_197874_000113,288971,INR,2024-01-22T08:38:00,captured,0
pay_186424_000714,order_489906_000714,cust_796787_000114,186782,INR,2024-01-22T09:32:00,captured,0
pay_515594_000715,order_755993_000715,cust_420349_000115,866708,INR,2024-01-22T09:06:00,captured,0
pay_345517_000716,order_550081_000716,cust_787326_000116,22475,INR,2024-01-22T11:36:00,captured,0
pay_323788_000717,order_599968_000717,cust_181724_000117,87814,INR,2024-01-22T11:00:00,captured,0
pay_644676_000718,order_813013_000718,cust_566686_000118,11056,INR,2024-01-22T11:28:00,captured,0
pay_460263_000719,order_956800_000719,cust_226451_000119,463872,INR,2024-01-22T13:29:00,captured,0
pay_600905_000720,order_174268_000720,cust_340068_000120,21708,INR,2024-01-22T13:16:00,captured,0
pay_945106_000721,order_207402_000721,cust_208214_000121,58177,INR,2024-01-22T15:33:00,captured,0
pay_413791_000722,order_243790_000722,cust_501312_000122,926439,INR,2024-01-22T15:52:00,captured,0
pay_239613_000723,order_772741_000723,cust_810029_000123,18966,INR,2024-01-22T16:36:00,captured,0
pay_690653_000724,order_108886_000724,cust_739966_000124,186044,INR,2024-01-22T17:07:00,captured,0
pay_468247_000725,order_857524_000725,cust_323404_000125,492308,INR,2024-01-22T17:56:00,captured,0
pay_531709_000726,order_746002_000726,cust_819916_000126,213898,INR,2024-01-22T17:19:00,captured,0
pay_205345_000727,order_246814_000727,cust_888996_000127,87276,INR,2024-01-22T18:11:00,captured,0
pay_502686_000728,order_468611_000728,cust_550246_000128,28327,INR,2024-01-22T20:33:00,captured,0
pay_390421_000729,order_775933_000729,cust_188341_000129,82534,INR,2024-01-22T19:31:00,captured,0
pay_729153_000730,order_856211_000730,cust_737107_000130,13515,INR,2024-01-22T21:16:00,captured,0
pay_988217_000731,order_790388_000731,cust_416302_000131,77862,INR,2024-01-22T22:48:00,captured,0
pay_634273_000732,order_297810_000732,cust_884170_000132,254949,INR,2024-01-22T23:17:00,captured,0
pay_157219_000733,order_921875_000733,cust_932336_000133,74865,INR,2024-01-22T23:22:00,captured,0
pay_218220_000734,order_352792_000734,cust_623850_000134,411390,INR,2024-01-22T23:49:00,captured,0
pay_653948_000735,order_112653_000735,cust_478638_000135,27299,INR,2024-01-23T00:09:00,captured,0
pay_979727_000736,order_695990_000736,cust_541307_000136,81612,INR,2024-01-23T00:49:00,captured,0
pay_281162_000737,order_899776_000737,cust_593894_000137,538268,INR,2024-01-23T02:27:00,captured,0
pay_715895_000738,order_170813_000738,cust_114463_000138,38277,INR,2024-01-23T02:02:00,captured,0
pay_163406_000739,order_927630_000739,cust_517307_000139,250202,INR,2024-01-23T03:05:00,captured,0
pay_847245_000740,order_625387_000740,cust_904373_000140,322075,INR,2024-01-23T04:20:00,captured,0
pay_521818_000741,order_186431_000741,cust_771652_000141,381886,INR,2024-01-23T05:29:00,captured,0
pay_260097_000742,order_390946_000742,cust_187657_000142,20357,INR,2024-01-23T06:18:00,captured,0
pay_313068_000743,order_947312_000743,cust_262924_000143,271311,INR,2024-01-23T06:05:00,captured,0
pay_714923_000744,order_765105_000744,cust_900298_000144,457069,INR,2024-01-23T06:50:00,captured,0
pay_169326_000745,order_425236_000745,cust_832614_000145,482708,INR,2024-01-23T08:22:00,captured,0
pay_350229_000746,order_160718_000746,cust_356355_000146,66948,INR,2024-01-23T09:48:00,captured,0
pay_575394_000747,order_742039_000747,cust_738407_000147,50539,INR,2024-01-23T08:14:00,captured,0
pay_877722_000748,order_790017_000748,cust_876636_000148,25655,INR,2024-01-23T10:25:00,captured,0
pay_842287_000749,order_243876_000749,cust_835575_000149,31473,INR,2024-01-23T10:01:00,captured,0
pay_463546_000750,order_648410_000750,cust_642347_000150,635920,INR,2024-01-23T12:03:00,captured,0
pay_489933_000751,order_233096_000751,cust_886197_000151,957944,INR,2024-01-23T11:21:00,captured,0
pay_868538_000752,order_223791_000752,cust_908903_000152,53910,INR,2024-01-23T12:34:00,captured,0
pay_550179_000753,order_385192_000753,cust_649300_000153,44465,INR,2024-01-23T14:43:00,captured,0
pay_704663_000754,order_758015_000754,cust_180813_000154,338654,INR,2024-01-23T14:31:00,captured,0
pay_477617_000755,order_158132_000755,cust_623879_000155,187493,INR,2024-01-23T15:05:00,captured,0
pay_264951_000756,order_367508_000756,cust_910894_000156,85223,INR,2024-01-23T15:47:00,captured,0
pay_857888_000757,order_220936_000757,cust_339499_000157,766770,INR,2024-01-23T17:26:00,captured,0
pay_146177_000758,order_112884_000758,cust_356430_000158,71835,INR,2024-01-23T16:00:00,captured,0
pay_501583_000759,order_257375_000759,cust_287654_000159,82465,INR,2024-01-23T17:46:00,captured,0
pay_848705_000760,order_876644_000760,cust_787554_000160,217710,INR,2024-01-23T19:42:00,captured,0
pay_360322_000761,order_536476_000761,cust_855276_000161,45554,INR,2024-01-23T18:41:00,captured,0
pay_181670_000762,order_699298_000762,cust_490917_000162,75803,INR,2024-01-23T20:45:00,captured,0
pay_155230_000763,order_288056_000763,cust_334026_000163,124079,INR,2024-01-23T21:26:00,captured,0
pay_172274_000764,order_587686_000764,cust_396020_000164,942942,INR,2024-01-23T21:51:00,captured,0
pay_443199_000765,order_190581_000765,cust_679958_000165,104178,INR,2024-01-23T21:39:00,captured,0
pay_310418_000766,order_405759_000766,cust_691194_000166,91620,INR,2024-01-23T22:47:00,captured,0
pay_586462_000767,order_486162_000767,cust_720432_000167,202457,INR,2024-01-23T23:31:00,captured,0
pay_673108_000768,order_897423_000768,cust_934638_000168,29735,INR,2024-01-24T00:33:00,captured,0
pay_529954_000769,order_125071_000769,cust_344315_000169,281625,INR,2024-01-24T00:00:00,captured,0
pay_980357_000770,order_827146_000770,cust_110060_000170,10191,INR,2024-01-24T02:21:00,captured,0
pay_789233_000771,order_494552_000771,cust_990247_000171,881270,INR,2024-01-24T03:37:00,captured,0
pay_208998_000772,order_315161_000772,cust_655550_000172,65026,INR,2024-01-24T02:39:00,captured,0
pay_162804_000773,order_249289_000773,cust_846221_000173,22193,INR,2024-01-24T04:02:00,captured,0
pay_342716_000774,order_986575_000774,cust_645007_000174,467445,INR,2024-01-24T04:05:00,captured,0
pay_490586_000775,order_580728_000775,cust_884229_000175,86122,INR,2024-01-24T06:54:00,captured,0
pay_629979_000776,order_239999_000776,cust_768169_000176,139232,INR,2024-01-24T05:12:00,captured,0
pay_695403_000777,order_165308_000777,cust_556112_000177,168528,INR,2024-01-24T07:15:00,captured,0
pay_405844_000778,order_373668_000778,cust_992247_000178,61505,INR,2024-01-24T07:30:00,captured,0
pay_972310_000779,order_871073_000779,cust_442099_000179,69343,INR,2024-01-24T08:29:00,captured,0
pay_344959_000780,order_178315_000780,cust_312559_000180,86638,INR,2024-01-24T08:34:00,captured,0
pay_262959_000781,order_210790_000781,cust_272359_000181,344347,INR,2024-01-24T09:13:00,captured,0
pay_526259_000782,order_226601_000782,cust_661957_000182,37215,INR,2024-01-24T10:40:00,captured,0
pay_423284_000783,order_585854_000783,cust_377880_000183,21851,INR,2024-01-24T10:57:00,captured,0
pay_946826_000784,order_819380_000784,cust_418992_000184,865364,INR,2024-01-24T11:20:00,captured,0
pay_142288_000785,order_325465_000785,cust_976530_000185,29441,INR,2024-01-24T13:17:00,captured,0
pay_845702_000786,order_360276_000786,cust_473023_000186,369200,INR,2024-01-24T12:11:00,captured,0
pay_810078_000787,order_413357_000787,cust_372804_000187,14073,INR,2024-01-24T13:06:00,captured,0
pay_996114_000788,order_574167_000788,cust_682959_000188,788421,INR,2024-01-24T14:51:00,captured,0
pay_199326_000789,order_584487_000789,cust_206857_000189,25919,INR,2024-01-24T15:31:00,captured,0
pay_164664_000790,order_970708_000790,cust_918895_000190,27133,INR,2024-01-24T15:01:00,captured,0
pay_963684_000791,order_520040_000791,cust_490321_000191,830457,INR,2024-01-24T16:25:00,captured,0
pay_776001_000792,order_188121_000792,cust_710610_000192,235696,INR,2024-01-24T19:00:00,captured,0
pay_952227_000793,order_178629_000793,cust_122859_000193,35919,INR,2024-01-24T18:57:00,captured,0
pay_777366_000794,order_564971_000794,cust_948611_000194,22055,INR,2024-01-24T19:55:00,captured,0
pay_988432_000795,order_969642_000795,cust_948179_000195,26059,INR,2024-01-24T20:55:00,captured,0
pay_583388_000796,order_153097_000796,cust_276149_000196,327098,INR,2024-01-24T20:05:00,captured,0
pay_859620_000797,order_514186_000797,cust_620226_000197,60165,INR,2024-01-24T21:45:00,captured,0
pay_547389_000798,order_281201_000798,cust_471136_000198,34530,INR,2024-01-24T22:27:00,captured,0
pay_393448_000799,order_567676_000799,cust_255851_000199,90492,INR,2024-01-24T22:35:00,captured,0
pay_746947_000800,order_357724_000800,cust_778720_000000,75390,INR,2024-01-25T00:19:00,captured,0
pay_677438_000801,order_602300_000801,cust_163941_000001,46670,INR,2024-01-24T23:52:00,captured,0
pay_243902_000802,order_539599_000802,cust_309146_000002,375678,INR,2024-01-25T00:49:00,captured,0
pay_761393_000803,order_941134_000803,cust_670065_000003,60134,INR,2024-01-25T01:31:00,captured,0
pay_848023_000804,order_476556_000804,cust_602985_000004,354111,INR,2024-01-25T02:40:00,captured,0
pay_693128_000805,order_626797_000805,cust_437226_000005,45446,INR,2024-01-25T02:44:00,captured,0
pay_127329_000806,order_434367_000806,cust_726121_000006,13840,INR,2024-01-25T03:23:00,captured,0
pay_950069_000807,order_916356_000807,cust_394579_000007,71824,INR,2024-01-25T05:54:00,captured,0
pay_474795_000808,order_904092_000808,cust_712356_000008,30922,INR,2024-01-25T05:07:00,captured,0
pay_359896_000809,order_788772_000809,cust_352867_000009,79951,INR,2024-01-25T05:12:00,captured,0
pay_929672_000810,order_872863_000810,cust_158624_000010,996921,INR,2024-01-25T07:44:00,captured,0
pay_703656_000811,order_987624_000811,cust_936124_000011,56504,INR,2024-01-25T06:28:00,captured,0
pay_979988_000812,order_986278_000812,cust_282150_000012,41005,INR,2024-01-25T08:59:00,captured,0
pay_433451_000813,order_945372_000813,cust_873959_000013,688105,INR,2024-01-25T09:15:00,captured,0
pay_720298_000814,order_129576_000814,cust_837623_000014,684382,INR,2024-01-25T10:56:00,captured,0
pay_690984_000815,order_249005_000815,cust_690462_000015,74517,INR,2024-01-25T10:12:00,captured,0
pay_424065_000816,order_284084_000816,cust_614259_000016,21830,INR,2024-01-25T11:09:00,captured,0
pay_343923_000817,order_730889_000817,cust_329437_000017,79002,INR,2024-01-25T11:07:00,captured,0
pay_100716_000818,order_447848_000818,cust_743966_000018,27103,INR,2024-01-25T12:01:00,captured,0
pay_851763_000819,order_286080_000819,cust_941403_000019,17806,INR,2024-01-25T12:43:00,captured,0
pay_254887_000820,order_715104_000820,cust_838927_000020,24538,INR,2024-01-25T13:02:00,captured,0
pay_651860_000821,order_482614_000821,cust_176054_000021,96787,INR,2024-01-25T15:48:00,captured,0
pay_714483_000822,order_205939_000822,cust_452909_000022,52284,INR,2024-01-25T14:50:00,captured,0
pay_265154_000823,order_867926_000823,cust_558089_000023,355433,INR,2024-01-25T15:17:00,captured,0
pay_432695_000824,order_282664_000824,cust_841535_000024,463625,INR,2024-01-25T17:23:00,captured,0
pay_743520_000825,order_925220_000825,cust_474158_000025,97232,INR,2024-01-25T18:53:00,captured,0
pay_954017_000826,order_283869_000826,cust_496764_000026,48602,INR,2024-01-25T18:15:00,captured,0
pay_286340_000827,order_864234_000827,cust_101885_000027,997391,INR,2024-01-25T18:16:00,captured,0
pay_510623_000828,order_992083_000828,cust_908274_000028,116977,INR,2024-01-25T20:13:00,captured,0
pay_731650_000829,order_433674_000829,cust_948095_000029,215812,INR,2024-01-25T19:23:00,captured,0
pay_693022_000830,order_209167_000830,cust_620287_000030,53406,INR,2024-01-25T21:21:00,captured,0
pay_181586_000831,order_349556_000831,cust_463656_000031,32005,INR,2024-01-25T22:35:00,captured,0
pay_193035_000832,order_961574_000832,cust_843404_000032,835073,INR,2024-01-25T23:21:00,captured,0
pay_452058_000833,order_568325_000833,cust_111949_000033,37483,INR,2024-01-25T23:33:00,captured,0
pay_826847_000834,order_171087_000834,cust_467506_000034,24160,INR,2024-01-25T23:31:00,captured,0
pay_101343_000835,order_150486_000835,cust_504684_000035,484085,INR,2024-01-26T01:32:00,captured,0
